,BE_Metro_Micro_Indicator,BE_Census_Tract,BE_Block_Group,BE_Actual_Location_Employment_Size5,BE_Actual_Location_Sales_Volume,BE_Business_Credit_Score,BE_Square_Footage8,BE_White_Collar_Percentage_Formatted,BE_yellow_pages_number_of_years,web_address_LOCATIONS.AUTOVALUE.COM,web_address_MERLINS.COM,web_address_NAPAAUTOCARE.COM,web_address_other_url_sites,metro_ind_1.0,metro_ind_2.0,sic_codes_5172,sic_codes_5511,sic_codes_5531,sic_codes_5541,sic_codes_7532,sic_codes_7534,sic_codes_7538,sic_codes_7549,sic_codes_nan,sic_codes_other_sic_codes,naics_codes_441110,naics_codes_441120,naics_codes_441310,naics_codes_441320,naics_codes_447190,naics_codes_811111,naics_codes_811121,naics_codes_811191,naics_codes_811198,naics_codes_nan,naics_codes_other_naics_codes,employment_size_codes_B,employment_size_codes_C,employment_size_codes_D,employment_size_codes_E,employment_size_codes_F,employment_size_codes_other_employment_size_codes,sales_vol_desc_$10-20 MILLION,sales_vol_desc_$2.5-5 MILLION,sales_vol_desc_$20-50 MILLION,sales_vol_desc_$5-10 MILLION,sales_vol_desc_$50-100 MILLION,"sales_vol_desc_$500,000-1 MILLION","sales_vol_desc_LESS THAN $500,000",sales_vol_desc_other_employment_size_codes,business_status_2.0,business_status_9.0,business_status_other_business_status_codes,public_private_other_private_public_codes,public_private_other_low_asset_size_codes,public_filing_Y,yellow_page_306.0,yellow_page_4530.0,yellow_page_4601.0,yellow_page_4604.0,yellow_page_4606.0,yellow_page_4630.0,yellow_page_4706.0,yellow_page_4708.0,yellow_page_4802.0,yellow_page_4825.0,yellow_page_5002.0,yellow_page_5004.0,yellow_page_5025.0,yellow_page_5200.0,yellow_page_5202.0,yellow_page_5230.0,yellow_page_5300.0,yellow_page_5400.0,yellow_page_6404.0,yellow_page_7008.0,yellow_page_8704.0,yellow_page_10202.0,yellow_page_13102.0,yellow_page_20241.0,yellow_page_20600.0,yellow_page_20806.0,yellow_page_22205.0,yellow_page_24802.0,yellow_page_27516.0,yellow_page_30002.0,yellow_page_30804.0,yellow_page_30808.0,yellow_page_31108.0,yellow_page_31908.0,yellow_page_34206.0,yellow_page_36106.0,yellow_page_36305.0,yellow_page_36722.0,yellow_page_36825.0,yellow_page_38306.0,yellow_page_38308.0,yellow_page_44112.0,yellow_page_45802.0,yellow_page_45900.0,yellow_page_48523.0,yellow_page_48708.0,yellow_page_49106.0,yellow_page_49902.0,yellow_page_49949.0,yellow_page_50008.0,yellow_page_54506.0,yellow_page_55810.0,yellow_page_56206.0,yellow_page_56428.0,yellow_page_57213.0,yellow_page_57300.0,yellow_page_57308.0,yellow_page_57400.0,yellow_page_58305.0,yellow_page_58704.0,yellow_page_58902.0,yellow_page_59100.0,yellow_page_71104.0,yellow_page_71704.0,yellow_page_71908.0,yellow_page_72002.0,yellow_page_72704.0,yellow_page_73105.0,yellow_page_74206.0,yellow_page_74408.0,yellow_page_74469.0,yellow_page_74802.0,yellow_page_75404.0,yellow_page_75602.0,yellow_page_75610.0,yellow_page_75700.0,yellow_page_81004.0,yellow_page_81008.0,yellow_page_81608.0,yellow_page_82903.0,yellow_page_86406.0,yellow_page_86504.0,yellow_page_87504.0,yellow_page_87708.0,yellow_page_87900.0,yellow_page_88102.0,yellow_page_88306.0,yellow_page_88620.0,yellow_page_88702.0,yellow_page_88800.0,yellow_page_88806.0,yellow_page_88904.0,yellow_page_89102.0,yellow_page_89403.0,yellow_page_93100.0,affluent_neighborhood_Y,big_business_Y,growing_shrinking_indicator_other_growing_shrinking_indicator_codes,high_income_Y,high_tech_Y,medium_business_Y,small_business_Y,result
1381,1.5023453594245244,498242.7716747969,3.004690718849049,53.7795362140947,27862.787392353534,90.46012888978308,5.4882732028773775,47.10788653352813,21.56332470446216,0.0,0.0,0.0,1.0,0.4976546405754755,0.5023453594245245,0.0,0.0,0.0,0.5023453594245245,0.0,0.0,0.0,0.0,0.0,0.4976546405754755,0.0,0.0,0.0,0.0,0.5023453594245245,0.0,0.0,0.0,0.0,0.0,0.4976546405754755,0.5023453594245245,0.0,0.0,0.0,0.4976546405754755,0.0,0.5023453594245245,0.0,0.4976546405754755,0.0,0.0,0.0,0.0,0.0,0.5023453594245245,0.4976546405754755,0.0,0.5023453594245245,0.0,0.5023453594245245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4976546405754755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5023453594245245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4976546405754755,0.5023453594245245,1.0,0.0,0.0,0.5023453594245245,0
1382,1.8463279439667966,241614.52351694368,2.0,100.1536720560332,55682.79320231398,99.8463279439668,8.0,54.46780598280468,30.850854487103508,0.0,0.0,0.0,1.0,0.15367205603320344,0.8463279439667966,0.0,0.8463279439667966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15367205603320344,0.8463279439667966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15367205603320344,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15367205603320344,0.0,0.8463279439667966,0.0,0.0,0.0,0.8463279439667966,0.15367205603320344,0.0,0.8463279439667966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8463279439667966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15367205603320344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8463279439667966,0.15367205603320344,0.0,0.0,0.0,0
1383,2.0,106810.51728198508,2.1213715054601106,94.35622499610486,54850.38426901967,98.90765645085901,7.696571236349723,60.606857527300555,35.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9393142472699447,0.0,0.060685752730055276,0.0,0.0,0.0,0.0,0.0,0.0,0.9393142472699447,0.0,0.0,0.0,0.060685752730055276,0.0,0.0,0.0,0.0,0.0,0.0,0.060685752730055276,0.0,0.0,0.0,0.9393142472699447,0.0,0.060685752730055276,0.0,0.0,0.0,0.9393142472699447,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.060685752730055276,0.0,0.0,0.0,0.0,0.0,0.0,0.9393142472699447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060685752730055276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9393142472699447,1.0,0.060685752730055276,0.0,0.0,0.060685752730055276,0
1384,2.0,46652.32105310215,2.0,100.0,68536.15465091678,100.0,8.0,28.737969939067717,35.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.19840948561712102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.801590514382879,0.19840948561712102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.801590514382879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19840948561712102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19840948561712102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.801590514382879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19840948561712102,1.0,0.19840948561712102,0.801590514382879,0.0,0.0,0.0,0
1385,1.6249661189051476,194239.52299122734,4.375033881094852,8.875169405474262,9521.7269057344,87.25047433532794,3.0,70.0,33.87489835671544,0.0,0.0,0.0,1.0,0.37503388109485236,0.6249661189051476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6249661189051476,0.37503388109485236,0.0,0.0,0.0,0.0,0.6249661189051476,0.0,0.0,0.37503388109485236,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6249661189051476,0.0,0.6249661189051476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37503388109485236,0.6249661189051476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6249661189051476,0.0,1.0,1.0,0.0,0.37503388109485236,0.6249661189051476,0
1386,0.0010613299765385165,970148.0022792023,1.004245319906154,99.90660296206461,68142.81523550095,97.99787734004693,7.994693350117307,51.020165269554234,31.001061329976537,0.0,0.0,0.0,1.0,0.0010613299765385165,0.0,0.0,0.0,0.0,0.0010613299765385165,0.0,0.0,0.0,0.0,0.0,0.9989386700234615,0.0,0.0,0.0,0.0,0.0010613299765385165,0.0,0.0,0.0,0.0,0.0,0.9989386700234615,0.0,0.0010613299765385165,0.0,0.0,0.9989386700234615,0.0,0.0,0.0,0.0,0.0010613299765385165,0.9989386700234615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010613299765385165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989386700234615,1.0,0.0010613299765385165,0.0,0.0010613299765385165,0.0,0
1387,0.0,959952.6404642775,1.0,50.2734111033736,33683.84524863039,95.326527478676,4.2571384701463995,61.1591955810312,33.1387780170592,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5346945042648,0.0,0.0,0.0,0.0,0.0,0.46530549573519997,0.0,0.0,0.0,0.0,0.5346945042648,0.0,0.0,0.0,0.0,0.0,0.46530549573519997,0.5346945042648,0.0,0.0,0.0,0.46530549573519997,0.0,0.0,0.5346945042648,0.0,0.0,0.46530549573519997,0.0,0.0,0.0,1.0,0.0,0.0,0.5346945042648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5346945042648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5346945042648,0.46530549573519997,1.0,0.5346945042648,0.0,0.0,0.5346945042648,0
1388,0.7617069760419884,569746.5119790058,4.046827904167953,10.808534880209942,6039.376974532263,95.28512092812596,2.5234139520839767,70.0,32.71487907187404,0.0,0.0,0.0,1.0,0.7617069760419884,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23829302395801155,0.7617069760419884,0.0,0.0,0.0,0.0,0.0,0.23829302395801155,0.0,0.7617069760419884,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23829302395801155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23829302395801155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7617069760419884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23829302395801155,0.0,1.0,1.0,0.0,0.7617069760419884,0.23829302395801155,0
1389,1.174463361822005,377342.83437094005,4.476609914533984,27.352775840336456,18031.546719000904,96.69785344728803,3.8723168091100257,61.451295270721744,32.52339008546601,0.0,0.0,0.0,1.0,0.8255366381779948,0.17446336182200517,0.0,0.0,0.0,0.8255366381779948,0.0,0.0,0.0,0.0,0.0,0.17446336182200517,0.0,0.0,0.0,0.0,0.8255366381779948,0.0,0.0,0.0,0.0,0.0,0.17446336182200517,0.0,0.8255366381779948,0.0,0.0,0.17446336182200517,0.0,0.0,0.0,0.0,0.8255366381779948,0.17446336182200517,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8255366381779948,0.0,0.0,0.17446336182200517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17446336182200517,0.8255366381779948,1.0,0.0,0.8255366381779948,0.0,0
1390,2.0,78034.14845590133,2.9354130564101464,56.50329287692819,35919.033960125635,91.58128249230869,5.661467358974634,64.67706528205073,35.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5322934717949268,0.0,0.4677065282050732,0.0,0.0,0.0,0.0,0.0,0.0,0.5322934717949268,0.0,0.0,0.0,0.4677065282050732,0.0,0.0,0.0,0.0,0.0,0.0,0.4677065282050732,0.0,0.0,0.0,0.5322934717949268,0.0,0.4677065282050732,0.0,0.0,0.0,0.5322934717949268,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4677065282050732,0.0,0.0,0.0,0.0,0.0,0.0,0.5322934717949268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4677065282050732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5322934717949268,1.0,0.4677065282050732,0.0,0.0,0.4677065282050732,0
1391,1.3414882293533816,334665.0876227563,3.9755353119398555,42.05096418309758,24165.945574188114,97.36595291741352,4.707441146766907,66.58511770646618,33.02446468806014,0.0,0.0,0.0,1.0,0.6585117706466185,0.3414882293533815,0.0,0.3414882293533815,0.0,0.6585117706466185,0.0,0.0,0.0,0.0,0.0,0.0,0.3414882293533815,0.0,0.0,0.0,0.6585117706466185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6585117706466185,0.0,0.0,0.3414882293533815,0.0,0.0,0.0,0.0,0.6585117706466185,0.3414882293533815,0.0,0.0,0.0,1.0,0.0,0.0,0.3414882293533815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3414882293533815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6585117706466185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3414882293533815,0.3414882293533815,1.0,0.6585117706466185,0.0,0.6585117706466185,0.0,0
1392,2.0,50338.74501535621,2.0,100.0,67914.78902690132,100.0,8.0,30.526138426125197,35.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.24425995964423586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7557400403557641,0.24425995964423586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7557400403557641,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24425995964423586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24425995964423586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7557400403557641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24425995964423586,1.0,0.24425995964423586,0.7557400403557641,0.0,0.0,0.0,0
1393,1.3951317477295,284684.17912838294,3.8146047568115,46.771593800196,32250.31416495033,97.580526990918,4.9756587386475,50.6385443612545,33.1853952431885,0.0,0.0,0.0,1.0,0.6048682522705,0.3951317477295,0.0,0.0,0.0,0.6048682522705,0.0,0.0,0.0,0.0,0.0,0.3951317477295,0.0,0.0,0.0,0.0,0.6048682522705,0.0,0.0,0.0,0.0,0.0,0.3951317477295,0.0,0.6048682522705,0.0,0.0,0.3951317477295,0.0,0.0,0.0,0.0,0.6048682522705,0.3951317477295,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6048682522705,0.0,0.0,0.3951317477295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3951317477295,0.6048682522705,1.0,0.0,0.6048682522705,0.0,0
1394,1.7221290419457898,166859.93407499205,3.5831935629186846,7.0,10116.066262237142,83.52829026929815,2.7221290419457898,70.0,35.0,0.0,0.0,0.0,1.0,0.0,0.8610645209728949,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8610645209728949,0.13893547902710512,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8610645209728949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13893547902710512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8610645209728949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
1395,1.7791501290203418,143129.20706125256,3.6687251935305127,17.269519000554112,17460.411294888283,83.76679896783726,3.5521246774491457,67.90192622569324,34.55830025804068,0.0,0.0,0.0,1.0,0.0,0.8895750645101709,0.0,0.0,0.0,0.8895750645101709,0.0,0.0,0.0,0.0,0.0,0.11042493548982912,0.0,0.0,0.0,0.0,0.8895750645101709,0.0,0.0,0.0,0.0,0.0,0.11042493548982912,0.8895750645101709,0.0,0.0,0.0,0.11042493548982912,0.0,0.8895750645101709,0.0,0.0,0.0,0.11042493548982912,0.0,0.0,0.0,1.0,0.0,0.0,0.8895750645101709,0.0,0.8895750645101709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8895750645101709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8895750645101709,0.11042493548982912,1.0,0.8895750645101709,0.0,0.0,0.8895750645101709,0
1396,0.3468081079834511,791085.6107330116,1.1734040539917254,23.126577021230474,15359.512989030773,94.21382837794208,2.213828377942079,61.50320135440545,35.0,0.0,0.0,0.0,1.0,0.0,0.17340405399172554,0.0,0.0,0.0,0.8265959460082745,0.0,0.0,0.0,0.0,0.0,0.17340405399172554,0.0,0.0,0.0,0.0,0.8265959460082745,0.0,0.0,0.0,0.0,0.0,0.17340405399172554,0.8265959460082745,0.0,0.0,0.0,0.17340405399172554,0.0,0.0,0.8265959460082745,0.0,0.0,0.17340405399172554,0.0,0.0,0.0,1.0,0.0,0.0,0.8265959460082745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8265959460082745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17340405399172554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8265959460082745,0.17340405399172554,0.8265959460082745,1.0,0.0,0.0,0.8265959460082745,0
